ID;Raised (UTC);Fixed;Client;Family;Subfamily;Status
2889692;28/08/2020 04:09;29/08/2020 04:14;Client_213;ANTIVIRUS;AV-011;Closed
2893399;28/08/2020 12:46;29/08/2020 07:46;Client_213;MAIL;MAIL-004;Closed
2895434;28/08/2020 19:10;29/08/2020 05:04;Client_213;FIREWALL;FW-002;Closed
2920423;02/09/2020 08:01;02/09/2020 15:27;Client_213;FIREWALL;FW-002;Closed
2920427;02/09/2020 08:11;02/09/2020 22:58;Client_213;VPN;VPN-002;Closed
2921313;02/09/2020 09:20;02/09/2020 23:05;Client_213;VPN;VPN-011;Closed
2921360;02/09/2020 09:25;02/09/2020 10:06;Client_213;ANTIVIRUS;AV-011;Closed
2921363;02/09/2020 09:20;02/09/2020 18:24;Client_213;FIREWALL;FW-002;Closed
2921419;02/09/2020 09:25;02/09/2020 10:14;Client_213;ANTIVIRUS;AV-011;Closed
2921699;02/09/2020 09:35;02/09/2020 23:05;Client_213;VPN;VPN-002;Closed
2921703;02/09/2020 09:35;02/09/2020 18:24;Client_213;FIREWALL;FW-002;Closed
2923473;02/09/2020 12:34;02/09/2020 13:36;Client_213;WAF;WAF-011;Closed
2924080;02/09/2020 14:03;03/09/2020 05:51;Client_213;MAIL;MAIL-004;Closed
2924620;02/09/2020 15:01;02/09/2020 16:18;Client_213;WAF;WAF-011;Closed
2924881;02/09/2020 15:20;02/09/2020 15:34;Client_213;WAF;WAF-012;Closed
2924883;02/09/2020 15:20;02/09/2020 15:34;Client_213;WAF;WAF-011;Closed
2925213;02/09/2020 15:46;02/09/2020 22:13;Client_213;FIREWALL;FW-002;Closed
2925794;02/09/2020 17:41;02/09/2020 17:57;Client_213;WAF;WAF-011;Closed
2925799;02/09/2020 17:39;02/09/2020 22:21;Client_213;FIREWALL;FW-002;Closed
2926474;02/09/2020 22:03;02/09/2020 23:20;Client_213;WAF;WAF-011;Closed
2926533;02/09/2020 23:13;03/09/2020 01:14;Client_213;WAF;WAF-011;Closed
2926626;03/09/2020 02:07;03/09/2020 05:35;Client_213;WAF;WAF-011;Closed
2926859;03/09/2020 07:00;03/09/2020 07:35;Client_213;WAF;WAF-011;Closed
2927064;03/09/2020 08:16;03/09/2020 09:24;Client_213;FIREWALL;FW-002;Closed
2927895;03/09/2020 13:45;03/09/2020 14:27;Client_213;WAF;WAF-011;Closed
2928074;03/09/2020 14:50;04/09/2020 00:12;Client_213;VPN;VPN-002;Closed
2928082;03/09/2020 14:55;04/09/2020 00:12;Client_213;VPN;VPN-002;Closed
2928083;03/09/2020 14:51;03/09/2020 16:02;Client_213;FIREWALL;FW-002;Closed
2928116;03/09/2020 15:11;03/09/2020 16:01;Client_213;FIREWALL;FW-002;Closed
2928195;03/09/2020 16:19;04/09/2020 00:12;Client_213;VPN;VPN-002;Closed
2928381;03/09/2020 18:11;03/09/2020 18:30;Client_213;FIREWALL;FW-002;Closed
2928593;03/09/2020 20:32;03/09/2020 21:31;Client_213;WAF;WAF-011;Closed
2928887;04/09/2020 04:05;04/09/2020 04:41;Client_213;WAF;WAF-011;Closed
2928886;04/09/2020 04:05;04/09/2020 04:41;Client_213;WAF;WAF-012;Closed
2928888;04/09/2020 04:17;04/09/2020 04:41;Client_213;WAF;WAF-011;Closed
2928960;04/09/2020 06:05;04/09/2020 06:26;Client_213;FIREWALL;FW-002;Closed
2929231;04/09/2020 07:45;04/09/2020 08:13;Client_213;MAIL;MAIL-004;Closed
2929405;04/09/2020 08:38;04/09/2020 09:18;Client_213;FIREWALL;FW-002;Closed
2929646;04/09/2020 10:56;04/09/2020 13:09;Client_213;WAF;WAF-011;Closed
2929667;04/09/2020 06:30;04/09/2020 11:46;Client_213;ANTIVIRUS;AV-011;Closed
2929881;04/09/2020 11:57;05/09/2020 14:20;Client_213;ANTIVIRUS;AV-011;Closed
2929948;04/09/2020 15:37;04/09/2020 19:46;Client_213;WAF;WAF-011;Closed
2930002;04/09/2020 18:04;04/09/2020 19:46;Client_213;WAF;WAF-011;Closed
2930091;04/09/2020 22:48;04/09/2020 23:14;Client_213;WAF;WAF-011;Closed
2930385;05/09/2020 02:00;05/09/2020 02:18;Client_213;WAF;WAF-012;Closed
2930386;05/09/2020 02:00;05/09/2020 02:18;Client_213;WAF;WAF-011;Closed
2930456;05/09/2020 07:26;05/09/2020 08:06;Client_213;WAF;WAF-011;Closed
2930457;05/09/2020 07:26;05/09/2020 08:06;Client_213;WAF;WAF-012;Closed
2930514;05/09/2020 11:56;05/09/2020 16:44;Client_213;MAIL;MAIL-004;Closed
2930668;05/09/2020 21:46;05/09/2020 23:50;Client_213;WAF;WAF-012;Closed
2930908;06/09/2020 15:36;06/09/2020 18:45;Client_213;ANTIVIRUS;AV-044;Closed
2930930;06/09/2020 17:24;06/09/2020 18:18;Client_213;WAF;WAF-011;Closed
2930931;06/09/2020 17:35;06/09/2020 22:52;Client_213;VPN;VPN-002;Closed
2930932;06/09/2020 17:38;06/09/2020 22:47;Client_213;VPN;VPN-002;Closed
2931137;07/09/2020 03:56;07/09/2020 05:09;Client_213;WAF;WAF-011;Closed
2931285;07/09/2020 08:06;07/09/2020 08:50;Client_213;WAF;WAF-011;Closed
2931294;07/09/2020 08:11;07/09/2020 08:50;Client_213;WAF;WAF-011;Closed
2931323;07/09/2020 09:37;07/09/2020 12:04;Client_213;FIREWALL;FW-002;Closed
2931368;07/09/2020 10:48;07/09/2020 11:50;Client_213;FIREWALL;FW-002;Closed
2931486;07/09/2020 14:29;07/09/2020 18:52;Client_213;FIREWALL;FW-002;Closed
2931488;07/09/2020 14:37;07/09/2020 18:51;Client_213;FIREWALL;FW-002;Closed
2931502;07/09/2020 06:06;07/09/2020 19:45;Client_213;ANTIVIRUS;AV-011;Closed
2931509;07/09/2020 15:38;07/09/2020 22:05;Client_213;FIREWALL;FW-002;Closed
2931536;07/09/2020 17:21;07/09/2020 17:38;Client_213;WAF;WAF-011;Closed
2931555;07/09/2020 18:16;08/09/2020 03:05;Client_213;ANTIVIRUS;AV-044;Closed
2931683;08/09/2020 00:39;08/09/2020 01:32;Client_213;WAF;WAF-011;Closed
2931791;08/09/2020 07:06;08/09/2020 07:34;Client_213;FIREWALL;FW-002;Closed
2931797;08/09/2020 07:20;08/09/2020 09:30;Client_213;MAIL;MAIL-004;Closed
2931803;08/09/2020 07:25;08/09/2020 07:55;Client_213;WAF;WAF-011;Closed
2931853;08/09/2020 08:34;08/09/2020 09:16;Client_213;FIREWALL;FW-002;Closed
2931881;08/09/2020 09:36;08/09/2020 10:52;Client_213;WAF;WAF-011;Closed
2931899;08/09/2020 09:55;08/09/2020 10:52;Client_213;WAF;WAF-011;Closed
2931945;08/09/2020 10:56;08/09/2020 15:16;Client_213;FIREWALL;FW-002;Closed
2931957;08/09/2020 11:11;08/09/2020 15:37;Client_213;ANTIVIRUS;AV-044;Closed
2931963;08/09/2020 11:24;08/09/2020 18:30;Client_213;FIREWALL;FW-002;Closed
2931964;08/09/2020 11:29;08/09/2020 18:03;Client_213;ANTIVIRUS;AV-044;Closed
2932127;08/09/2020 15:30;09/09/2020 09:20;Client_213;FIREWALL;FW-048;Closed
2932155;08/09/2020 16:20;08/09/2020 18:57;Client_213;WAF;WAF-011;Closed
2932175;08/09/2020 16:40;09/09/2020 01:07;Client_213;VPN;VPN-002;Closed
2932255;08/09/2020 22:24;08/09/2020 22:37;Client_213;WAF;WAF-011;Closed
2932281;09/09/2020 00:11;09/09/2020 00:26;Client_213;WAF;WAF-011;Closed
2932393;09/09/2020 06:32;09/09/2020 08:33;Client_213;FIREWALL;FW-002;Closed
2932524;09/09/2020 09:37;09/09/2020 12:01;Client_213;FIREWALL;FW-002;Closed
2932638;09/09/2020 12:03;09/09/2020 20:35;Client_213;FIREWALL;FW-002;Closed
2932748;09/09/2020 15:00;09/09/2020 20:35;Client_213;WAF;WAF-011;Closed
2932939;09/09/2020 23:01;10/09/2020 00:00;Client_213;ANTIVIRUS;AV-044;Closed
2933488;10/09/2020 13:24;11/09/2020 02:04;Client_213;MAIL;MAIL-004;Closed
2933515;10/09/2020 13:48;10/09/2020 19:48;Client_213;FIREWALL;FW-002;Closed
2933537;10/09/2020 14:21;11/09/2020 04:06;Client_213;VPN;VPN-002;Closed
2933702;10/09/2020 17:11;11/09/2020 05:45;Client_213;VPN;VPN-011;Closed
2933704;10/09/2020 17:11;11/09/2020 10:16;Client_213;FIREWALL;FW-023;Closed
2933782;10/09/2020 18:23;11/09/2020 06:41;Client_213;WINDOWS;WINDOWS-001;Closed
2934100;11/09/2020 04:09;11/09/2020 16:42;Client_213;WINDOWS;WINDOWS-001;Closed
2934145;11/09/2020 05:55;11/09/2020 06:13;Client_213;WAF;WAF-011;Closed
2934158;11/09/2020 06:03;11/09/2020 09:47;Client_213;FIREWALL;FW-048;Closed
2934176;11/09/2020 06:31;11/09/2020 07:16;Client_213;FIREWALL;FW-002;Closed
2934227;11/09/2020 07:19;11/09/2020 08:26;Client_213;FIREWALL;FW-002;Closed
2934226;11/09/2020 07:28;12/09/2020 09:01;Client_213;WINDOWS;WINDOWS-049;Closed
2934309;11/09/2020 08:50;12/09/2020 00:45;Client_213;WINDOWS;WINDOWS-001;Closed
2934323;11/09/2020 09:02;11/09/2020 09:32;Client_213;WAF;WAF-011;Closed
2934325;11/09/2020 09:02;11/09/2020 09:32;Client_213;WAF;WAF-012;Closed
2934349;11/09/2020 09:25;11/09/2020 09:47;Client_213;WAF;WAF-011;Closed
2934378;11/09/2020 09:53;11/09/2020 10:16;Client_213;FIREWALL;FW-002;Closed
2934399;11/09/2020 10:16;11/09/2020 10:45;Client_213;ANTIVIRUS;AV-044;Closed
2934406;11/09/2020 10:25;12/09/2020 09:56;Client_213;VPN;VPN-002;Closed
2934405;11/09/2020 10:25;12/09/2020 04:21;Client_213;VPN;VPN-002;Closed
2934412;11/09/2020 10:35;12/09/2020 09:55;Client_213;VPN;VPN-002;Closed
2934422;11/09/2020 10:41;12/09/2020 05:02;Client_213;VPN;VPN-002;Closed
2934428;11/09/2020 10:44;12/09/2020 05:02;Client_213;VPN;VPN-002;Closed
2934497;11/09/2020 12:23;12/09/2020 00:45;Client_213;WINDOWS;WINDOWS-001;Closed
2934688;11/09/2020 21:22;11/09/2020 23:04;Client_213;WAF;WAF-011;Closed
2934758;12/09/2020 02:50;12/09/2020 15:21;Client_213;WINDOWS;WINDOWS-001;Closed
2934782;12/09/2020 04:12;12/09/2020 16:49;Client_213;WINDOWS;WINDOWS-001;Closed
2934836;12/09/2020 05:56;12/09/2020 06:59;Client_213;WAF;WAF-011;Closed
2934837;12/09/2020 05:56;12/09/2020 06:59;Client_213;WAF;WAF-012;Closed
2934850;12/09/2020 06:23;12/09/2020 18:45;Client_213;WINDOWS;WINDOWS-001;Closed
2934863;12/09/2020 07:27;12/09/2020 19:46;Client_213;WINDOWS;WINDOWS-049;Closed
2934870;12/09/2020 08:09;12/09/2020 21:55;Client_213;VPN;VPN-002;Closed
2934940;12/09/2020 11:48;12/09/2020 12:59;Client_213;WAF;WAF-011;Closed
2934965;12/09/2020 13:17;12/09/2020 14:21;Client_213;WAF;WAF-011;Closed
2935031;12/09/2020 18:12;12/09/2020 18:31;Client_213;WAF;WAF-011;Closed
2935032;12/09/2020 18:12;12/09/2020 18:31;Client_213;WAF;WAF-012;Closed
2935085;12/09/2020 20:50;13/09/2020 02:50;Client_213;WINDOWS;WINDOWS-001;Closed
2935148;13/09/2020 00:23;13/09/2020 02:50;Client_213;WINDOWS;WINDOWS-001;Closed
2935177;13/09/2020 02:50;13/09/2020 13:54;Client_213;WINDOWS;WINDOWS-001;Closed
2935228;13/09/2020 04:12;13/09/2020 16:41;Client_213;WINDOWS;WINDOWS-001;Closed
2935250;13/09/2020 06:23;13/09/2020 17:33;Client_213;WINDOWS;WINDOWS-001;Closed
2935387;13/09/2020 14:50;13/09/2020 17:33;Client_213;WINDOWS;WINDOWS-001;Closed
2935394;13/09/2020 15:35;13/09/2020 16:41;Client_213;VPN;VPN-002;Closed
2935395;13/09/2020 15:42;13/09/2020 16:00;Client_213;WAF;WAF-011;Closed
2935449;13/09/2020 18:23;13/09/2020 20:38;Client_213;WINDOWS;WINDOWS-001;Closed
2935633;14/09/2020 03:55;14/09/2020 05:08;Client_213;WAF;WAF-011;Closed
2935634;14/09/2020 03:55;14/09/2020 05:08;Client_213;WAF;WAF-012;Closed
2935635;14/09/2020 04:00;14/09/2020 05:08;Client_213;WAF;WAF-011;Closed
2935637;14/09/2020 04:10;14/09/2020 05:08;Client_213;WINDOWS;WINDOWS-001;Closed
2935658;14/09/2020 05:08;14/09/2020 14:42;Client_213;VPN;VPN-002;Closed
2935662;14/09/2020 05:30;14/09/2020 14:42;Client_213;VPN;VPN-002;Closed
2935669;14/09/2020 06:05;14/09/2020 07:32;Client_213;WAF;WAF-011;Closed
2935670;14/09/2020 06:08;14/09/2020 19:03;Client_213;WINDOWS;WINDOWS-049;Closed
2935691;14/09/2020 06:12;14/09/2020 14:42;Client_213;VPN;VPN-002;Closed
2935703;14/09/2020 06:51;14/09/2020 14:49;Client_213;VPN;VPN-002;Closed
2935924;14/09/2020 11:43;14/09/2020 14:49;Client_213;VPN;VPN-002;Closed
2935957;14/09/2020 12:32;14/09/2020 16:10;Client_213;FIREWALL;FW-002;Closed
2936078;14/09/2020 15:38;14/09/2020 15:56;Client_213;ANTIVIRUS;AV-044;Closed
2936296;15/09/2020 00:15;15/09/2020 01:39;Client_213;ANTIVIRUS;AV-044;Closed
2936480;15/09/2020 10:24;15/09/2020 23:21;Client_213;WINDOWS;WINDOWS-055;Closed
2936490;15/09/2020 10:21;15/09/2020 11:34;Client_213;FIREWALL;FW-002;Closed
2936526;15/09/2020 11:26;15/09/2020 11:56;Client_213;WAF;WAF-012;Closed
2936536;15/09/2020 11:35;15/09/2020 18:42;Client_213;FIREWALL;FW-002;Closed
2936653;15/09/2020 14:07;15/09/2020 14:49;Client_213;WAF;WAF-012;Closed
2936717;15/09/2020 15:21;15/09/2020 17:15;Client_213;FIREWALL;FW-002;Closed
2936720;15/09/2020 15:26;15/09/2020 16:32;Client_213;FIREWALL;FW-002;Closed
2936851;15/09/2020 18:26;15/09/2020 21:18;Client_213;FIREWALL;FW-002;Closed
2936920;15/09/2020 21:47;15/09/2020 22:33;Client_213;WAF;WAF-011;Closed
2937025;16/09/2020 04:08;16/09/2020 04:27;Client_213;WAF;WAF-011;Closed
2937212;16/09/2020 08:47;16/09/2020 09:16;Client_213;WAF;WAF-011;Closed
2937414;16/09/2020 12:10;16/09/2020 18:28;Client_213;FIREWALL;FW-002;Closed
2937571;16/09/2020 12:30;16/09/2020 19:40;Client_213;FIREWALL;FW-002;Closed
2937682;16/09/2020 13:16;16/09/2020 18:35;Client_213;FIREWALL;FW-002;Closed
2937717;16/09/2020 14:08;17/09/2020 04:52;Client_213;VPN;VPN-002;Closed
2937926;16/09/2020 19:05;17/09/2020 04:52;Client_213;VPN;VPN-002;Closed
2938086;17/09/2020 00:55;17/09/2020 04:45;Client_213;WAF;WAF-011;Closed
2938643;17/09/2020 11:54;18/09/2020 03:36;Client_213;WINDOWS;WINDOWS-001;Closed
2938703;17/09/2020 12:34;18/09/2020 03:36;Client_213;WINDOWS;WINDOWS-001;Closed
2938722;17/09/2020 12:58;18/09/2020 13:29;Client_213;VPN;VPN-002;Closed
2938875;17/09/2020 14:15;17/09/2020 19:26;Client_213;FIREWALL;FW-002;Closed
2938896;17/09/2020 14:26;17/09/2020 19:26;Client_213;ANTIVIRUS;AV-011;Closed
2939318;18/09/2020 00:49;18/09/2020 03:36;Client_213;WAF;WAF-011;Closed
2939355;18/09/2020 02:07;18/09/2020 03:36;Client_213;WAF;WAF-011;Closed
2939554;18/09/2020 07:27;18/09/2020 19:40;Client_213;WINDOWS;WINDOWS-049;Closed
2939683;18/09/2020 09:16;18/09/2020 17:46;Client_213;MAIL;MAIL-004;Closed
2939714;18/09/2020 09:56;19/09/2020 04:28;Client_213;FIREWALL;FW-002;Closed
2939781;18/09/2020 11:20;19/09/2020 05:55;Client_213;FIREWALL;FW-002;Closed
2940078;18/09/2020 19:02;18/09/2020 19:40;Client_213;WAF;WAF-011;Closed
2940573;19/09/2020 16:58;19/09/2020 23:41;Client_213;WAF;WAF-011;Closed
2940574;19/09/2020 16:58;19/09/2020 23:41;Client_213;WAF;WAF-012;Closed
2940587;19/09/2020 17:19;20/09/2020 04:30;Client_213;VPN;VPN-002;Closed
2940611;19/09/2020 19:05;19/09/2020 23:41;Client_213;WAF;WAF-011;Closed
2940857;20/09/2020 08:28;20/09/2020 09:26;Client_213;WAF;WAF-011;Closed
2941270;21/09/2020 03:22;21/09/2020 05:40;Client_213;ANTIVIRUS;AV-005;Closed
2941326;21/09/2020 05:43;21/09/2020 07:54;Client_213;VPN;VPN-002;Closed
2941350;21/09/2020 06:15;21/09/2020 08:39;Client_213;VPN;VPN-002;Closed
2941385;21/09/2020 06:46;21/09/2020 09:26;Client_213;VPN;VPN-002;Closed
2941436;21/09/2020 07:10;21/09/2020 20:14;Client_213;VPN;VPN-002;Closed
2941440;21/09/2020 07:26;22/09/2020 00:31;Client_213;WINDOWS;WINDOWS-007;Closed
2941445;21/09/2020 07:27;22/09/2020 06:20;Client_213;WINDOWS;WINDOWS-049;Closed
2941568;21/09/2020 09:04;22/09/2020 10:47;Client_213;FIREWALL;FW-002;Closed
2941581;21/09/2020 09:18;22/09/2020 10:47;Client_213;WINDOWS;WINDOWS-007;Closed
2941610;21/09/2020 09:50;21/09/2020 13:11;Client_213;ANTIVIRUS;AV-044;Closed
2941673;21/09/2020 11:10;21/09/2020 13:11;Client_213;FIREWALL;FW-002;Closed
2941706;21/09/2020 12:01;22/09/2020 10:47;Client_213;FIREWALL;FW-048;Closed
2941763;21/09/2020 13:15;22/09/2020 12:26;Client_213;VPN;VPN-002;Closed
2941801;21/09/2020 14:17;22/09/2020 06:20;Client_213;VPN;VPN-002;Closed
2941855;21/09/2020 16:02;21/09/2020 19:32;Client_213;WAF;WAF-011;Closed
2942379;22/09/2020 07:55;23/09/2020 03:07;Client_213;VPN;VPN-002;Closed
2942468;22/09/2020 09:45;23/09/2020 00:13;Client_213;VPN;VPN-002;Closed
2942477;22/09/2020 10:02;22/09/2020 14:37;Client_213;FIREWALL;FW-002;Closed
2942503;22/09/2020 10:29;23/09/2020 04:30;Client_213;WINDOWS;WINDOWS-049;Closed
2942536;22/09/2020 11:11;22/09/2020 13:08;Client_213;WAF;WAF-011;Closed
2942589;22/09/2020 12:23;23/09/2020 04:30;Client_213;WINDOWS;WINDOWS-001;Closed
2942624;22/09/2020 13:00;22/09/2020 14:37;Client_213;FIREWALL;FW-002;Closed
2942628;22/09/2020 13:12;22/09/2020 19:34;Client_213;FIREWALL;FW-002;Closed
2942694;22/09/2020 14:50;23/09/2020 08:43;Client_213;WINDOWS;WINDOWS-001;Closed
2942721;22/09/2020 14:08;22/09/2020 22:40;Client_213;ANTIVIRUS;AV-011;Closed
2942738;22/09/2020 15:59;23/09/2020 09:56;Client_213;VPN;VPN-002;Closed
2942778;22/09/2020 17:00;22/09/2020 18:57;Client_213;WAF;WAF-011;Closed
2943003;23/09/2020 06:23;23/09/2020 08:43;Client_213;WINDOWS;WINDOWS-001;Closed
2943081;23/09/2020 07:51;23/09/2020 12:12;Client_213;WAF;WAF-011;Closed
2943094;23/09/2020 08:11;23/09/2020 21:55;Client_213;WINDOWS;WINDOWS-041;Closed
2943111;23/09/2020 08:34;23/09/2020 18:44;Client_213;FIREWALL;FW-002;Closed
2943147;23/09/2020 09:25;23/09/2020 21:47;Client_213;VPN;VPN-002;Closed
2943240;23/09/2020 12:07;23/09/2020 13:32;Client_213;WINDOWS;WINDOWS-001;Closed
2943255;23/09/2020 12:23;23/09/2020 13:31;Client_213;WINDOWS;WINDOWS-001;Closed
2943345;23/09/2020 14:34;23/09/2020 15:17;Client_213;WAF;WAF-012;Closed
2943398;23/09/2020 16:23;24/09/2020 04:47;Client_213;VPN;VPN-002;Closed
2943432;23/09/2020 18:23;24/09/2020 03:07;Client_213;WINDOWS;WINDOWS-001;Closed
2943610;24/09/2020 05:46;24/09/2020 17:58;Client_213;VPN;VPN-002;Closed
2943638;24/09/2020 06:23;24/09/2020 19:03;Client_213;WINDOWS;WINDOWS-001;Closed
2943649;24/09/2020 06:57;24/09/2020 19:34;Client_213;WINDOWS;WINDOWS-051;Closed
2943669;24/09/2020 07:27;24/09/2020 20:59;Client_213;WINDOWS;WINDOWS-049;Closed
2943670;24/09/2020 07:32;24/09/2020 16:46;Client_213;FIREWALL;FW-002;Closed
2943697;24/09/2020 08:20;24/09/2020 20:45;Client_213;VPN;VPN-002;Closed
2943708;24/09/2020 08:45;24/09/2020 21:13;Client_213;VPN;VPN-002;Closed
2943717;24/09/2020 08:50;24/09/2020 19:03;Client_213;WINDOWS;WINDOWS-001;Closed
2943848;24/09/2020 11:20;24/09/2020 23:38;Client_213;WINDOWS;WINDOWS-049;Closed
2943874;24/09/2020 12:07;25/09/2020 00:35;Client_213;WINDOWS;WINDOWS-001;Closed
2943912;24/09/2020 13:06;24/09/2020 19:03;Client_213;WINDOWS;WINDOWS-001;Closed
2944115;24/09/2020 20:50;25/09/2020 09:17;Client_213;WINDOWS;WINDOWS-001;Closed
2944150;24/09/2020 23:17;25/09/2020 11:50;Client_213;WINDOWS;WINDOWS-041;Closed
2944163;25/09/2020 00:23;25/09/2020 12:52;Client_213;WINDOWS;WINDOWS-001;Closed
2944183;25/09/2020 02:25;25/09/2020 20:57;Client_213;WINDOWS;WINDOWS-001;Closed
2944243;25/09/2020 05:56;26/09/2020 04:54;Client_213;WINDOWS;WINDOWS-001;Closed
2944242;25/09/2020 05:58;25/09/2020 07:42;Client_213;ANTIVIRUS;AV-044;Closed
2944250;25/09/2020 06:08;25/09/2020 07:49;Client_213;FIREWALL;FW-002;Closed
2944330;25/09/2020 07:55;25/09/2020 08:20;Client_213;WAF;WAF-011;Closed
2944350;25/09/2020 08:30;25/09/2020 22:38;Client_213;VPN;VPN-002;Closed
2944441;25/09/2020 10:35;25/09/2020 10:58;Client_213;WAF;WAF-011;Closed
2944499;25/09/2020 11:49;26/09/2020 00:56;Client_213;WINDOWS;WINDOWS-041;Closed
2944610;25/09/2020 14:50;26/09/2020 16:33;Client_213;WINDOWS;WINDOWS-001;Closed
2944631;25/09/2020 14:31;25/09/2020 16:03;Client_213;ANTIVIRUS;AV-011;Closed
2944675;25/09/2020 17:10;25/09/2020 18:56;Client_213;FIREWALL;FW-002;Closed
2944680;25/09/2020 17:38;25/09/2020 18:56;Client_213;WAF;WAF-011;Closed
2944697;25/09/2020 18:22;25/09/2020 18:56;Client_213;WAF;WAF-011;Closed
2944698;25/09/2020 18:23;26/09/2020 16:33;Client_213;WINDOWS;WINDOWS-001;Closed
2944803;26/09/2020 02:09;26/09/2020 03:13;Client_213;WAF;WAF-011;Closed
2945048;26/09/2020 16:12;26/09/2020 16:33;Client_213;WAF;WAF-011;Closed
2945172;27/09/2020 03:57;27/09/2020 04:13;Client_213;WAF;WAF-011;Closed
2945173;27/09/2020 03:58;27/09/2020 04:13;Client_213;WAF;WAF-011;Closed
2945220;27/09/2020 07:28;27/09/2020 14:09;Client_213;WINDOWS;WINDOWS-049;Closed
2945307;27/09/2020 13:23;27/09/2020 18:28;Client_213;ANTIVIRUS;AV-011;Closed
2945353;27/09/2020 18:33;27/09/2020 21:21;Client_213;FIREWALL;FW-002;Closed
2945470;28/09/2020 05:36;28/09/2020 06:34;Client_213;WAF;WAF-011;Closed
2945482;28/09/2020 06:01;28/09/2020 07:49;Client_213;FIREWALL;FW-002;Closed
2945610;28/09/2020 09:00;28/09/2020 14:37;Client_213;FIREWALL;FW-002;Closed
2945637;28/09/2020 09:21;28/09/2020 14:37;Client_213;ANTIVIRUS;AV-005;Closed
2945812;28/09/2020 11:13;28/09/2020 16:56;Client_213;FIREWALL;FW-002;Closed
2945825;28/09/2020 11:38;28/09/2020 14:36;Client_213;WAF;WAF-011;Closed
2945848;28/09/2020 12:19;28/09/2020 15:08;Client_213;FIREWALL;FW-002;Closed
2945932;28/09/2020 14:08;28/09/2020 16:20;Client_213;ANTIVIRUS;AV-011;Closed
2945997;28/09/2020 17:06;28/09/2020 19:21;Client_213;FIREWALL;FW-002;Closed
2945999;28/09/2020 17:12;28/09/2020 19:21;Client_213;FIREWALL;FW-002;Closed
2946082;28/09/2020 20:49;28/09/2020 22:59;Client_213;FIREWALL;FW-002;Closed
2946256;29/09/2020 06:11;29/09/2020 07:30;Client_213;FIREWALL;FW-002;Closed
2946350;29/09/2020 08:06;29/09/2020 10:45;Client_213;FIREWALL;FW-002;Closed
2946525;29/09/2020 11:06;29/09/2020 12:14;Client_213;WAF;WAF-011;Closed
2946568;29/09/2020 12:04;29/09/2020 17:19;Client_213;ANTIVIRUS;AV-044;Closed
2946954;30/09/2020 04:58;30/09/2020 11:31;Client_213;VPN;VPN-002;Closed
2947020;30/09/2020 07:10;30/09/2020 10:43;Client_213;MAIL;MAIL-004;Closed
2947033;30/09/2020 07:28;30/09/2020 17:45;Client_213;WINDOWS;WINDOWS-049;Closed
2947040;30/09/2020 07:28;30/09/2020 09:06;Client_213;FIREWALL;FW-002;Closed
2769444;01/07/2020 05:56;01/07/2020 06:10;Client_213;FIREWALL;FW-048;Closed
2769524;01/07/2020 05:56;01/07/2020 06:10;Client_213;FIREWALL;FW-048;Closed
2769449;01/07/2020 06:01;01/07/2020 18:19;Client_213;MAIL;MAIL-004;Closed
2769611;01/07/2020 08:13;01/07/2020 16:43;Client_213;FIREWALL;FW-048;Closed
2769629;01/07/2020 08:25;02/07/2020 02:44;Client_213;MAIL;MAIL-004;Closed
2769834;01/07/2020 08:02;01/07/2020 15:24;Client_213;ANTIVIRUS;AV-011;Closed
2769957;01/07/2020 11:53;01/07/2020 13:01;Client_213;WAF;WAF-012;Closed
2769972;01/07/2020 12:22;02/07/2020 03:44;Client_213;MAIL;MAIL-004;Closed
2769973;01/07/2020 12:24;02/07/2020 03:31;Client_213;WINDOWS;WINDOWS-049;Closed
2769980;01/07/2020 12:38;02/07/2020 03:01;Client_213;VPN;VPN-002;Closed
2770081;01/07/2020 15:14;02/07/2020 03:48;Client_213;VPN;VPN-002;Closed
2770099;01/07/2020 15:31;02/07/2020 02:35;Client_213;FIREWALL;FW-002;Closed
2771639;01/07/2020 20:56;02/07/2020 22:17;Client_213;MAIL;MAIL-004;Closed
2771875;02/07/2020 06:00;02/07/2020 16:16;Client_213;FIREWALL;FW-048;Closed
2771878;02/07/2020 06:38;02/07/2020 19:05;Client_213;WINDOWS;WINDOWS-049;Closed
2772020;02/07/2020 08:19;02/07/2020 22:21;Client_213;VPN;VPN-002;Closed
2772420;02/07/2020 15:04;03/07/2020 02:56;Client_213;MAIL;MAIL-004;Closed
2772470;02/07/2020 16:15;03/07/2020 02:56;Client_213;MAIL;MAIL-004;Closed
2772778;03/07/2020 06:00;03/07/2020 10:19;Client_213;FIREWALL;FW-048;Closed
2772784;03/07/2020 06:07;06/07/2020 06:49;Client_213;FIREWALL;FW-002;Closed
2772811;03/07/2020 06:39;03/07/2020 23:16;Client_213;MAIL;MAIL-004;Closed
2773010;03/07/2020 10:08;03/07/2020 23:21;Client_213;VPN;VPN-002;Closed
2773027;03/07/2020 10:19;03/07/2020 23:25;Client_213;VPN;VPN-002;Closed
2773074;03/07/2020 10:56;03/07/2020 23:25;Client_213;VPN;VPN-002;Closed
2773079;03/07/2020 11:02;03/07/2020 23:20;Client_213;VPN;VPN-002;Closed
2773122;03/07/2020 11:17;03/07/2020 15:43;Client_213;FIREWALL;FW-048;Closed
